customer_id,full_name,city,country,pets_owned,policies_owned,total_claims,total_claim_amount,total_premiums_paid
7287,Carl Martinez,North Patrickshire,Israel,1,2,2,952.58,3625.18
7288,Mark Jenkins,North Destinychester,Congo,1,2,2,893.09,4850.94
7289,Casey Hart,South Philip,Latvia,1,2,6,3012.3,4220.22
7290,Scott Moore,Bishopside,Kyrgyz Republic,1,1,2,539.81,368.64
7291,David Howard,Mahoneyville,Yemen,1,3,3,1557.27,3970.83
7292,Robert Shepherd,Perezfort,France,1,1,2,2945.52,1092.42
7293,Austin Murphy,South Katherinehaven,Maldives,1,0,0,,
7294,Deanna Perez,Michelechester,Madagascar,1,4,8,2981.31,4060.77
7295,Shane Wilkins,Jameschester,Macao,1,2,1,182.44,2467.78
7296,Samantha Rosario,Port Jenniferberg,Qatar,0,0,0,,
7297,Alicia Reese,Jamesmouth,Pakistan,1,1,1,790.14,332.04
7298,Sophia Proctor,Kevinchester,Cameroon,2,9,12,7096.33,9721.06
7299,Tiffany Roth,North Adamfurt,Sao Tome and Principe,1,1,1,391.17,646.0
7300,Travis Molina,South Xavier,Trinidad and Tobago,0,0,0,,
7301,Michael Dean,Vangfurt,Bhutan,0,0,0,,
7302,Shannon Ramirez,West Isaachaven,Guam,3,5,5,3708.56,5512.61
7303,Jason Boyle,North Crystal,Benin,2,2,3,5320.49,8346.93
7304,Sandra Rodriguez,Laurenfurt,Palau,1,1,0,,1092.78
7305,Manuel Bray,Kington,Gabon,1,2,5,2615.16,9347.98
7306,Kimberly Frazier,New Scott,Japan,0,0,0,,
7307,Angela Frazier,Ericview,Nicaragua,1,1,1,222.66,168.12
7308,Travis Bradford,Aaronland,Tokelau,3,1,3,1854.23,6056.25
7309,Amanda Rosario,Jeffreyburgh,Christmas Island,2,3,5,2436.7,5724.54
7310,Stephanie May,Port Jennifer,Finland,0,0,0,,
7311,Ryan Dyer,Curtisville,Somalia,1,1,1,1165.96,139.23
7312,Melanie Hodge,South Tim,Mayotte,2,1,0,,321.3
7313,Christopher Singleton,Parkshaven,Andorra,0,0,0,,
7314,Larry Dean,West Scottside,Guernsey,1,2,2,841.99,1959.42
7315,Aaron George,North Noah,Sweden,1,1,2,299.39,2029.0
7316,Robert Olson,Melissaborough,Turks and Caicos Islands,0,0,0,,
7317,Michael Carpenter,Lake Brian,Oman,2,3,6,3521.3,6325.07
7318,Paul Friedman,Fisherview,Turks and Caicos Islands,3,3,4,1930.35,2168.94
7319,Lauren Hobbs,North Kathy,Taiwan,1,0,0,,
7320,Cathy Baker,Courtneychester,Guatemala,1,3,3,2182.84,2625.04
7321,Michael Deleon,Port Williamview,Luxembourg,1,2,3,733.5,2290.72
7322,Steven Aguirre,Anthonyville,New Zealand,1,2,4,5127.56,3479.74
7323,Jessica Mcdonald,Samuelbury,Central African Republic,0,0,0,,
7324,Henry Ward,Simpsonside,United States Minor Outlying Islands,3,1,0,,138.33
7325,Tonya Rodgers,West Debbieshire,Cocos (Keeling) Islands,2,4,6,5346.75,7907.8
7326,Keith Stevens,Williamsmouth,United States Minor Outlying Islands,0,0,0,,
7327,Dustin Pena,Kevinmouth,Falkland Islands (Malvinas),1,3,5,4892.65,5129.49
7328,Joseph Ross,Jeffreyview,French Guiana,0,0,0,,
7329,Chad Dickson,South Jody,Gibraltar,1,5,8,6504.5,8499.18
7330,Amanda Leblanc,Lake Joelton,British Virgin Islands,2,1,3,1755.04,5752.5
7331,Donald Zimmerman,North Kevin,Grenada,1,2,2,857.76,1520.38
7332,Robert Miller,Port Keithville,Japan,1,4,5,1486.2,4470.17
7333,Alexander Keller,Danielshire,Bahamas,2,5,7,2545.67,7281.79
7334,Robert Webb,Staceyport,Saint Lucia,1,1,1,214.83,424.95
7335,Todd Mccarthy,Lake Christina,Pakistan,2,3,5,4154.01,1295.18
7336,Kevin Nelson,North Tina,Norway,1,1,1,90.49,2503.25
7337,Amy Sims,East Charlesport,Micronesia,1,2,4,4782.49,1188.3
7338,Elizabeth Choi,Deanton,Tonga,1,1,1,882.84,689.28
7339,Christina Daniels,East Thomas,Belarus,1,3,6,2297.01,3651.75
7340,Gail Smith,New Davidchester,India,1,2,4,2132.27,5660.0
7341,Nicole Reyes,East Michael,Sao Tome and Principe,2,4,8,4810.97,12203.45
7342,Dustin Hughes,Whitakerton,Tokelau,1,2,1,496.65,1793.79
7343,Alicia Kelly,South Cliffordport,Palau,1,4,6,1584.63,5796.39
7344,Ian Hill,South Jacobchester,Cameroon,2,6,15,8099.06,13030.99
7345,Kristin Jones,Chavezland,Lesotho,0,0,0,,
7346,Christopher Kim,East Eric,Djibouti,1,0,0,,
7347,Justin Blair,Lake Stephanie,Belgium,1,4,3,906.5,6311.81
7348,Ashley Carter,Grahamview,Bhutan,0,0,0,,
7349,James Henry,South James,India,1,1,1,763.98,627.76
7350,Jerry Rodriguez,East James,Indonesia,2,3,6,3692.91,4760.32
7351,Alicia Cortez,Lake Heathermouth,Falkland Islands (Malvinas),1,0,0,,
7352,Douglas Collins,Riveraburgh,Hong Kong,2,3,7,5696.89,11990.87
7353,Joshua Patrick,New Michele,Tanzania,0,0,0,,
7354,Becky Evans,Floreshaven,Mexico,1,2,3,2997.63,1350.72
7355,Bradley Brady,South Deannaville,Turkey,2,2,3,2517.81,1476.79
7356,Nicholas Jackson,West Chelseaview,Lebanon,3,4,5,1434.67,4316.29
7357,Michael Ryan,Lake Timothy,Bhutan,2,5,9,4101.96,4638.64
7358,Nathan Forbes,Howeborough,Botswana,4,8,11,5704.92,18548.91
7359,Veronica Vargas,Melissaside,Marshall Islands,4,8,19,8661.71,21987.74
7360,Jonathan Lopez,East Jonathanburgh,Gibraltar,2,3,4,6052.44,6017.28
7361,Lisa Stephens,Port Stephanie,Kyrgyz Republic,2,0,0,,
7362,Dawn Young,West Sherri,Bolivia,2,5,7,7391.21,4989.8
7363,Cory Odom,Port Ginahaven,Chad,2,3,3,2549.79,2118.72
7364,Elizabeth Wilson,Oconnellborough,Congo,2,0,0,,
7365,Megan Burgess,South Williammouth,Vanuatu,2,1,2,976.41,552.96
7366,Jamie Brown,Davisland,Jordan,1,1,2,1337.64,2353.68
7367,Toni Bell,Lake Lindsey,British Indian Ocean Territory (Chagos Archipelago),2,5,4,1362.58,5820.21
7368,John Myers,Lake Benjamin,Zambia,1,1,3,1229.05,3621.21
7369,Cindy Beck,New Melissa,Northern Mariana Islands,1,1,4,1026.53,3074.72
7370,Ronnie Austin,Sarahborough,Pitcairn Islands,2,5,6,3727.55,6336.57
7371,Lori Wright,Lake Shannonbury,Aruba,1,1,0,,836.4
7372,Melissa Smith,East Jamesfort,Heard Island and McDonald Islands,0,0,0,,
7373,Joseph Kim,Leonardfurt,Sri Lanka,0,0,0,,
7374,Erica Parker,Gregtown,Benin,2,2,1,175.25,1467.89
7375,Angela Allen,Spencerland,French Polynesia,1,1,2,455.18,1926.44
7376,Michael Spears,North Jennifershire,Svalbard & Jan Mayen Islands,1,0,0,,
7377,Thomas Olson,Port Stevenville,Saint Vincent and the Grenadines,1,0,0,,
7378,Veronica White,Deanside,Saint Lucia,2,2,1,678.77,3427.23
7379,Peter Wiggins,Fieldsland,Saint Helena,1,0,0,,
7380,Andrew Davis,Joeborough,Korea,1,2,4,2539.75,5242.6
7381,Emily Clark,East Amy,Iraq,1,1,0,,840.6
7382,Charlotte Powell,South Amy,Iceland,1,1,1,625.44,574.4
7383,Thomas Anderson,Mooreton,Madagascar,2,0,0,,
7384,Ashlee Soto,South Kathleenstad,Mauritius,1,1,0,,1770.0
7385,Marissa Price,Robertofurt,Portugal,2,3,7,5063.0,5449.5
7386,Andrew Ramirez,South Juanberg,Mozambique,1,3,8,4973.49,19467.21
7387,Michael Martinez,Port Mary,Turkmenistan,1,1,0,,1379.72
7388,Raymond Love,Janetshire,Sudan,1,1,1,903.79,906.56
7389,Justin Sanders,West Christopherborough,Heard Island and McDonald Islands,1,1,1,895.31,169.07
7390,Juan Whitney,Bensonburgh,Congo,3,4,9,5177.83,4103.34
7391,David Lane,Davidton,Guinea-Bissau,0,0,0,,
7392,David Stanley,Jacobville,China,1,1,1,1004.26,698.83
7393,Christine Mendoza,South Jeffrey,Saint Pierre and Miquelon,1,3,9,5667.66,6527.5
7394,John Vasquez,North Jennifer,Djibouti,1,0,0,,
7395,Heather Rivera,Port Barbara,Dominica,1,2,5,3210.86,6561.25
7396,Adrian Vega,Whitemouth,Guam,0,0,0,,
7397,Krystal Webb,Katieville,British Virgin Islands,1,1,1,625.53,1180.0
7398,Brian Hays,West Kelliland,Jamaica,1,2,3,2470.01,2867.86
7399,Jeffrey Roberts,Careymouth,Turkmenistan,1,5,11,4420.79,14712.79
7400,Benjamin Ingram,Lake April,Cook Islands,2,4,8,2563.52,11903.65
7401,John Sanders,West Larry,Equatorial Guinea,0,0,0,,
7402,Ricky Green,Ericville,Poland,1,0,0,,
7403,Matthew Kennedy,Zhangchester,Paraguay,2,2,5,7857.39,3862.53
7404,Brandon Jackson,Johnsonbury,Madagascar,1,2,4,1310.25,2216.97
7405,Andrew Jimenez,Port Stephanie,Anguilla,1,0,0,,
7406,Shelia Hatfield,Ortegaville,Uganda,1,0,0,,
7407,Richard Foley,Navarrostad,Gabon,0,0,0,,
7408,Dawn Williams,Lake Nicoleshire,Russian Federation,1,3,4,2406.75,4284.13
7409,Brian Wood,Herrerashire,Mauritius,2,3,6,3121.28,3169.27
7410,Ivan Love,East Derrick,Greece,2,3,5,3391.53,6750.27
7411,Richard Garcia,Mariabury,Jersey,0,0,0,,
7412,Alex Taylor,New Johnhaven,Svalbard & Jan Mayen Islands,1,0,0,,
7413,Christine Burton,West Michael,Puerto Rico,0,0,0,,
7414,Amber Mendoza,New Briannabury,Central African Republic,1,0,0,,
7415,Bonnie Tucker,Hugheston,Paraguay,1,2,5,6076.63,446.46
7416,Evan Brown,Timothyburgh,Liberia,2,0,0,,
7417,Matthew Klein,Thomasview,Austria,1,3,6,4102.8,2936.29
7418,Mary Bell,Dawnton,Chad,0,0,0,,
7419,Erin Fuentes,Lake Erika,Tonga,2,2,1,2547.21,345.18
7420,Anthony Diaz,New Johnnyburgh,Myanmar,1,2,3,1496.45,3696.62
7421,Michael Adams,Hardintown,Syrian Arab Republic,1,1,2,1091.75,891.46
7422,Scott White,Hunterberg,Tanzania,1,2,2,511.24,1109.4
7423,Vanessa Marshall,Robertton,Switzerland,1,3,4,2570.74,4806.55
7424,Chris Morrison,East Gloriaberg,Tokelau,2,8,12,4796.61,10323.95
7425,Corey Sullivan,Johnstad,Holy See (Vatican City State),1,3,3,3168.86,2988.16
7426,Zachary Thompson,Lake Richard,Korea,1,2,4,1011.4,1804.06
7427,Michelle Hines,South Julieborough,Vietnam,2,6,8,7875.01,9147.72
7428,Samuel Murray,Amandafurt,Fiji,2,2,2,357.35,4182.38
7429,Erica Wright,West Angelahaven,Japan,3,3,6,5894.88,3186.57
7430,Jasmine Martin,Port Henry,Sri Lanka,1,1,2,1708.98,930.02
7431,Cory Johnson,Port Zachary,Canada,1,1,1,1064.21,2421.36
7432,William Murphy,West Christina,Yemen,1,1,1,332.0,332.04
7433,Kathy Jennings,Kaneport,Madagascar,0,0,0,,
7434,Keith Holloway,Bestburgh,Peru,3,4,8,6311.0,11839.96
7435,John Washington,Port Kenneth,Fiji,1,3,6,2873.59,6997.09
7436,Justin Davenport,Reyeshaven,Heard Island and McDonald Islands,2,2,3,3257.99,2144.07
7437,Jacob Edwards,South Carolynchester,Algeria,1,1,0,,623.26
7438,Emily Ryan,North Richard,Latvia,1,1,2,912.98,79.14
7439,Katie Williams,Hughesmouth,Cyprus,0,0,0,,
7440,Tina Jackson,East Justinfort,French Polynesia,3,4,6,3907.49,5728.28
7441,Michael Fox,Mcdowellchester,Singapore,1,0,0,,
7442,John Greene,Timothyfort,French Southern Territories,1,2,2,1351.39,1878.72
7443,Garrett Allen,Dixonchester,Palestinian Territory,1,0,0,,
7444,Michael Bowen,Lake Ryan,Qatar,1,3,3,2096.05,3857.28
7445,Matthew Harrison,Smithborough,Nicaragua,1,0,0,,
7446,Samantha Deleon,East Daniel,Bhutan,2,4,9,3465.21,11092.56
7447,Stephen Thomas,East Douglastown,Hungary,1,1,2,1356.47,1092.42
7448,Laura Boone,Christopherberg,Nauru,1,3,2,2139.96,2589.67
7449,Deanna Perry,West Charles,Switzerland,0,0,0,,
7450,Joshua Blankenship,Acevedoburgh,Montenegro,1,2,1,236.41,1671.31
7451,Joe Castro,Brenthaven,Grenada,1,1,2,774.12,905.7
7452,Gloria Copeland,Nobleview,Burkina Faso,1,1,3,897.25,7655.13
7453,Kara Smith,South Erin,Burkina Faso,2,2,2,585.13,3092.0
7454,Eric Wood,East Danielchester,Liechtenstein,2,4,6,3223.7,2510.53
7455,Kaitlin Ryan,Nunezhaven,Guatemala,2,4,11,6193.04,20710.5
7456,Anna Gonzalez,New Justin,Kuwait,1,2,2,1590.71,955.44
7457,Dylan Ward,Nancyville,Fiji,1,1,1,218.76,493.28
7458,Hannah Rivera,Danabury,Spain,1,1,2,1109.15,676.26
7459,Jeremy Armstrong,New Jodifort,India,2,5,6,4358.21,5776.16
7460,Eric Hall,Lake Robin,Switzerland,0,0,0,,
7461,Justin Jordan,Lake Shannon,Congo,1,2,1,2493.98,525.93
7462,Mark Joseph,South Dillonberg,Ireland,2,4,5,2516.21,5153.57
7463,Christine Johnson,North Jennifer,Canada,1,2,2,1385.58,2599.86
7464,Jessica Chung,Lake Carmenhaven,Martinique,1,1,0,,1494.18
7465,Derek Hernandez,Lake Patriciaside,Ghana,1,2,4,2530.51,7984.94
7466,Matthew Kelly,Michellechester,Niger,1,3,0,,2176.81
7467,John Miller,Michaelside,Suriname,0,0,0,,
7468,Carmen Williamson,Freemanberg,United Arab Emirates,1,0,0,,
7469,Robert Martinez,Kristenstad,Algeria,1,1,1,415.35,1651.78
7470,Steven Stewart,Alexandershire,New Caledonia,2,5,10,8179.85,8601.02
7471,Craig Maynard,Kathyland,Kuwait,2,4,4,2299.01,3116.89
7472,Renee Rice,East Bradley,Central African Republic,2,6,14,11067.66,10956.0
7473,Gary Perez,Sweeneyport,Panama,1,1,2,1578.99,3049.12
7474,Amanda Potter,West Anthony,Saint Barthelemy,1,1,3,1675.96,1829.52
7475,Megan Alvarez,Lake Briannaville,Lithuania,2,3,4,3166.62,2924.4
7476,Dennis Nunez,Jonesview,Saint Kitts and Nevis,1,1,0,,663.75
7477,Alexandria Green,New Sherrybury,Gibraltar,2,4,3,3080.3,4944.36
7478,Sarah Liu,Garciaberg,Malta,0,0,0,,
7479,Stephen James,Brianfort,Morocco,1,0,0,,
7480,Raymond Stevens,Lake Matthewland,Sri Lanka,1,2,1,190.44,2145.8
7481,Laura Green,South Donnaberg,Isle of Man,0,0,0,,
7482,Melissa Neal,Adriennefort,Switzerland,1,1,0,,353.43
7483,Brian Brown,Flynnport,Uruguay,1,2,3,1506.91,1491.81
7484,Katrina Perkins,Baxterbury,San Marino,2,1,2,701.82,3718.2
7485,Anthony Phillips,Port Kimton,Azerbaijan,1,0,0,,
7486,Megan Young,Lake Mikayla,Tanzania,0,0,0,,
7487,Ashley Lee,Patriciashire,Latvia,0,0,0,,
7488,Kristin Aguilar,Port Eric,Northern Mariana Islands,1,2,5,2078.14,4910.15
7489,Mary Santos,Figueroaborough,Burkina Faso,2,4,7,3952.95,5772.7
7490,Megan Molina,Michaelside,Iran,1,1,1,586.73,1339.14
7491,Julie Fitzgerald,West Andrewfort,Hong Kong,3,2,3,1380.01,3320.96
7492,Jasmine Nguyen,Reneeville,Estonia,0,0,0,,
7493,Mike Myers,New Meagan,Maldives,2,1,1,205.31,706.86
7494,Dakota Porter,South Jessicaview,Malaysia,1,1,1,1921.72,254.1
7495,Morgan Larson,Timothyburgh,Tajikistan,0,0,0,,
7496,Chelsea Brown,Brianview,Djibouti,1,0,0,,
7497,Kristopher Ibarra,Port Courtneytown,Bhutan,2,2,3,3798.93,4280.16
7498,Parker Giles,South Alexandra,Burkina Faso,1,1,0,,905.7
7499,Mary Jones,Port Michele,Djibouti,1,3,5,4600.28,3284.54
7500,Noah Weaver,South Barry,Saint Helena,1,1,1,121.87,845.32
7501,Andres Hernandez,Beckerburgh,Brazil,2,2,2,4026.06,2449.89
7502,Kristen Mercer,Juliabury,Syrian Arab Republic,2,3,0,,2823.06
7503,John Davis,North Michael,Sao Tome and Principe,4,6,15,9824.77,13183.06
7504,Tara Potts,West Michaelstad,Serbia,1,1,1,83.12,1033.92
7505,Sergio Christensen,Lake Crystalchester,Dominican Republic,1,1,2,680.74,4013.1
7506,David Campbell,Nicholeside,Colombia,0,0,0,,
7507,Jeffrey Hawkins,Mistyshire,Turkey,0,0,0,,
7508,Caleb Lewis,Port Danielton,Dominican Republic,2,2,3,2542.79,1382.47
7509,Anna Ferrell,Lake Deniseburgh,Central African Republic,1,2,5,838.06,1840.68
7510,Joshua Reilly,South Madelineshire,El Salvador,2,3,9,6429.08,3972.28
7511,Emily Vega,Port Amyberg,Bahrain,0,0,0,,
7512,Madison Griffin,Port Julieton,Iceland,1,1,1,223.32,731.85
7513,James Howard,East Terriville,Gibraltar,2,5,11,9650.61,10054.68
7514,Jessica Gaines,Lake Mark,Algeria,1,0,0,,
7515,Pamela Jones,Amberton,Brazil,1,1,1,834.94,1095.66
7516,Becky Schmidt,West Jacquelineborough,Cyprus,4,7,9,5312.9,13866.14
7517,Kimberly Bell,Andrewfort,Papua New Guinea,3,6,13,9127.95,18635.08
7518,Kristina Franklin,Lake Dennismouth,Qatar,1,1,3,1025.74,1253.07
7519,Lori Wilson,North Christopher,Turkmenistan,1,1,1,628.34,490.35
7520,Perry Oneal,Beckybury,Eritrea,1,3,9,3214.48,11084.69
7521,Stephanie Terrell,West Deniseberg,Egypt,1,1,5,2517.11,6460.0
7522,Victoria Wilson,Jeffreyshire,Slovenia,1,3,1,190.42,2961.47
7523,Jennifer Grant,Colemouth,Mali,0,0,0,,
7524,Brett Mcclure,New Grantmouth,South Georgia and the South Sandwich Islands,1,0,0,,
7525,William Lopez,Lake Donna,Tokelau,0,0,0,,
7526,Maria Holland,Clarkshire,United States Minor Outlying Islands,1,2,5,1316.7,6063.66
7527,Gabriel Shepherd,Lake Karen,United States of America,2,7,11,9504.1,18123.98
7528,Rachael York,Michaelstad,French Southern Territories,1,0,0,,
7529,Sean Howard,Port Adrian,Congo,1,2,3,1611.99,2041.69
7530,Wanda Cox,Stephaniestad,Aruba,1,1,4,2155.14,5973.76
7531,Jason Russell,South Daniel,New Zealand,1,1,2,952.18,323.0
7532,Melissa Sanchez,West Christinaport,Benin,1,3,9,6228.61,2480.13
7533,Michelle Garcia,Jamiebury,Tokelau,1,4,8,3789.82,15016.67
7534,Jennifer Burton,Josephshire,American Samoa,1,1,0,,465.01
7535,Cynthia Berry,Port Amber,Myanmar,1,2,4,2451.83,5694.48
7536,Dana Hall,Smithtown,Lithuania,1,4,7,5120.57,9706.88
7537,Amy Cook,Melissamouth,Serbia,0,0,0,,
7538,Linda Nolan,Lake Christinafort,New Caledonia,1,2,1,180.45,1262.96
7539,Manuel Rivera,Grossbury,Anguilla,1,1,3,3180.7,5328.75
7540,Laura Hanna,Susanside,Rwanda,1,2,2,1316.62,1827.78
7541,Ryan Smith,Thomasview,Bhutan,1,3,10,6746.93,13599.76
7542,Suzanne Martinez,Port Danamouth,Jamaica,2,2,3,960.76,3536.16
7543,Andrea Reese,Andreafurt,Pakistan,1,0,0,,
7544,James Cantu,West Stephanie,Malaysia,2,4,4,2898.53,5277.56
7545,Kristen Faulkner,Lake Jose,Namibia,1,3,7,5547.32,7419.23
7546,Jessica Collins,Townsendview,San Marino,1,4,5,2606.66,2416.76
7547,Shawn Jones,Edwardmouth,Albania,4,7,11,8035.64,16982.02
7548,Derek Smith,New Michael,Malawi,1,1,1,155.22,1115.2
7549,Zachary Fitzpatrick,Marissaside,French Polynesia,1,3,10,5642.29,14932.4
7550,Lucas Williams,Jamesborough,Marshall Islands,0,0,0,,
7551,Danny Chase,West Rebecca,Samoa,1,2,3,3211.09,1360.06
7552,Tara Dixon,Alexanderport,Angola,1,1,1,865.34,2664.75
7553,Tina Valdez,West Kyleshire,Ukraine,1,1,0,,1612.8
7554,Nicholas Hawkins,North Elizabeth,Wallis and Futuna,0,0,0,,
7555,Jason Gibson,East Theresaport,Turkey,0,0,0,,
7556,Amy Erickson,Jordanbury,Belize,1,1,0,,2125.76
7557,Ronald Pennington,Carolmouth,Jamaica,0,0,0,,
7558,Dennis Perez,Garcialand,Reunion,0,0,0,,
7559,Matthew Fox,East Darren,Bahrain,1,2,2,3119.6,1188.3
7560,Alvin Ramirez,Travistown,Holy See (Vatican City State),0,0,0,,
7561,Sherri Davis,Rogerport,Montserrat,1,3,6,2761.28,2650.52
7562,Sherry Smith,East Valerie,Jamaica,1,0,0,,
7563,Lawrence Bullock,Lake Patrick,Fiji,0,0,0,,
7564,Timothy Williams,North Bobby,Norfolk Island,1,0,0,,
7565,Joshua Lopez,East Jermaine,Afghanistan,2,7,14,9500.56,9783.8
7566,Jeanette Mclaughlin,Melissashire,Turks and Caicos Islands,1,0,0,,
7567,Sandra Hess,Daviesshire,Dominica,2,2,4,4727.72,1412.47
7568,Amanda Fowler,Deleonburgh,Gabon,3,3,8,4925.2,3889.38
7569,Brett Ross,East Lisa,Romania,3,3,3,4902.26,2302.54
7570,Zachary Velazquez,Stephenfurt,Costa Rica,1,2,4,1832.74,2098.15
7571,Sarah Rasmussen,Taylorbury,Zimbabwe,2,4,6,1983.59,5879.02
7572,Robert Gonzalez,East George,Belize,2,3,9,4809.85,9721.76
7573,Daniel Salas,Jamesfurt,Timor-Leste,1,1,2,1945.37,1189.86
7574,Jerry Harper,Port Christineborough,Djibouti,2,4,7,4024.22,8174.69
7575,Caitlin Munoz,Melissatown,Pakistan,1,0,0,,
7576,Justin Chavez,Port Jenniferview,Tunisia,1,0,0,,
7577,Deanna Gibson,West Samantha,Samoa,0,0,0,,
7578,Alyssa Jones,Alexanderbury,Aruba,0,0,0,,
7579,Patricia Ramos,Edwardburgh,South Africa,1,2,6,3891.36,5209.4
7580,Diana Evans,Vanessahaven,Anguilla,4,6,10,3576.69,11694.1
7581,Joshua Patrick,Josephtown,Grenada,1,0,0,,
7582,Mark Benson,Robertton,Estonia,1,0,0,,
7583,Lauren Smith,Mariestad,New Zealand,1,1,1,344.08,711.48
7584,Dean Waller,Watsonchester,Georgia,1,4,3,1843.67,4593.27
7585,Michelle Beasley,Lake Nicole,Svalbard & Jan Mayen Islands,1,1,3,471.86,1327.5
7586,Michael Schwartz,Port Elijahview,Honduras,1,1,1,116.74,343.98
7587,Laura Martinez,North Susanmouth,Barbados,1,0,0,,
7588,Jessica Cox,Mitchellbury,Cook Islands,1,2,6,7201.81,5327.19
7589,Mackenzie Stevens,Christymouth,British Virgin Islands,1,2,3,1566.93,2958.89
7590,Donald Graves,New Anthony,British Virgin Islands,1,2,4,2198.34,3886.67
7591,Robin Freeman,Jasonchester,Peru,1,4,11,5265.62,9835.85
7592,Kristen Barker,Jaredport,China,3,5,7,3830.19,7786.1
7593,Joanne Duarte,New Gerald,Brunei Darussalam,1,2,5,5078.86,1264.32
7594,Stephanie Washington,Carterbury,Romania,2,6,5,1828.12,8423.8
7595,Keith Miller,West Tammyshire,Malaysia,1,1,0,,266.19
7596,Benjamin Haley,Port Jose,Guam,1,2,6,4332.56,3701.97
7597,Vicki Jones,Murphyton,Italy,3,4,6,4493.44,7153.22
7598,Pamela Rogers,Port Kevinbury,Djibouti,0,0,0,,
7599,Daniel Coffey,South Williamshire,Syrian Arab Republic,2,2,2,674.71,727.26
7600,Shawn Cooper,West William,Austria,3,6,12,6221.09,10436.73
7601,Stuart Miller,North Samantha,Ethiopia,1,0,0,,
7602,David Roy,Michaelborough,Jamaica,1,0,0,,
7603,Brian Stewart,Juliechester,Thailand,3,5,11,8594.17,15253.14
7604,Deborah Dixon,Stevenfurt,Burkina Faso,1,0,0,,
7605,Melissa Morales,East Davidside,Mauritius,0,0,0,,
7606,Samantha Fisher,Matthewbury,Guyana,1,2,0,,483.24
7607,Debbie Little,New Kellymouth,Belgium,1,2,3,1644.61,3240.39
7608,Barbara Keller,West David,Gabon,1,2,2,1055.77,985.54
7609,Carrie Thomas,Julieland,United Kingdom,1,0,0,,
7610,Alexander James,New Charles,Armenia,1,4,5,1410.62,7358.37
7611,Tina Green,Housemouth,Liechtenstein,1,0,0,,
7612,David Burns,Moralesport,Sweden,1,1,2,1247.23,4213.96
7613,Cynthia Duncan,New Rachel,Anguilla,1,2,3,593.49,2129.97
7614,Jenna Garcia,Wuville,Burundi,3,0,0,,
7615,Taylor Nash,North Joseph,Estonia,3,5,9,7770.56,7205.14
7616,Laurie Miller,Port Joyceville,Guadeloupe,1,0,0,,
7617,Sarah Norman,Port Michelefurt,Nicaragua,2,3,4,5522.51,7615.8
7618,Lisa Perkins,Castrofurt,Niue,0,0,0,,
7619,Austin Nunez,North Stacyborough,Saint Kitts and Nevis,1,4,3,1682.46,2583.07
7620,Joshua Roberts,Port Michaelfurt,Vietnam,1,1,2,3340.91,2699.9
7621,Troy Martin,Lake Susan,Seychelles,2,3,10,4135.1,5248.17
7622,Zachary Lewis,East Kayla,Iran,3,5,5,4502.08,5844.63
7623,Brad Valentine,South Tracey,Reunion,1,2,0,,692.59
7624,Benjamin Barrett,Hunterville,Cuba,4,4,7,5151.42,10093.56
7625,Alicia Coleman,Kleinside,Comoros,1,1,0,,1028.16
7626,Richard Grant,Austinchester,Panama,3,3,4,5166.0,4792.68
7627,Rodney Richardson,Jennifertown,Malawi,2,5,11,5534.14,18547.18
7628,Jerry York,West Bianca,Denmark,1,3,3,1509.74,2521.39
7629,Kelly Russell,New Davidview,Portugal,1,0,0,,
7630,Lauren Gonzalez,New Ryan,Maldives,2,1,2,2318.89,2287.74
7631,Mariah Pruitt,South Brian,Comoros,0,0,0,,
7632,Amy Holmes,Port Elizabeth,Germany,0,0,0,,
7633,Alexandria Ibarra,Jeffreyport,Holy See (Vatican City State),3,5,13,7965.14,11319.35
7634,Brenda Williams,Port Cynthia,Pitcairn Islands,1,0,0,,
7635,Katie Santana,North Margaretmouth,Bolivia,3,3,2,641.2,2543.46
7636,Thomas Norris,Port Audreymouth,French Guiana,2,5,5,1324.36,8116.05
7637,Laura Reynolds,North Aaron,Nauru,1,0,0,,
7638,Crystal Gonzalez,North Anthonyton,Algeria,2,3,4,2812.41,5110.53
7639,Jay Gallagher,South Colton,Lesotho,1,0,0,,
7640,Todd Martinez,Priceburgh,Isle of Man,1,1,1,311.93,527.94
7641,Evan Fitzgerald,Seantown,Saint Kitts and Nevis,3,8,18,9345.69,25662.07
7642,Ashley Mullins,South Lisaview,Russian Federation,1,1,2,510.53,716.04
7643,Jesse Willis,Jillmouth,Djibouti,1,1,3,2643.03,5807.34
7644,Jeffrey Monroe,Jaimemouth,Congo,1,1,2,1422.37,4037.5
7645,Laura Trevino,Henrybury,Norfolk Island,2,4,3,1307.05,2891.24
7646,Bradley Dillon,Ritachester,Tunisia,1,2,3,4789.98,1129.84
7647,Aaron Perez,North Jonathanland,Lesotho,1,0,0,,
7648,Robert Lucero,Mathisshire,Croatia,2,5,10,6714.94,8458.1
7649,Shannon Meza,Annetteborough,Guadeloupe,2,1,1,343.32,2160.02
7650,Melissa Hughes,Foxfurt,Svalbard & Jan Mayen Islands,1,3,5,3747.45,7110.45
7651,Brandi Barr,Port Jonland,Togo,1,0,0,,
7652,Elizabeth Hoover,North Timothyfort,French Southern Territories,3,4,5,3145.29,6429.51
7653,Jessica Reed,Lake Rebecca,Tonga,2,4,8,4229.42,11283.36
7654,Ralph Thomas,Cookchester,Gambia,0,0,0,,
